id,runs,type,bowler
90872,2,legbyes,SR Watson
90914,1,wides,R Ashwin
90958,1,legbyes,SR Watson
91039,1,wides,Harmeet Singh
91054,2,legbyes,DJ Hussey
91074,1,legbyes,P Kumar
91083,1,wides,P Kumar
91115,1,legbyes,Harmeet Singh
91120,1,wides,Harmeet Singh
91140,4,byes,J Botha
91216,2,wides,IK Pathan
91240,1,wides,Harbhajan Singh
91243,1,wides,DS Kulkarni
91255,1,wides,NLTC Perera
91282,1,legbyes,DW Steyn
91297,1,noballs,A Mishra
91307,1,wides,MG Johnson
91319,1,wides,I Sharma
91338,1,wides,Harbhajan Singh
91379,1,wides,Harbhajan Singh
91420,1,wides,SL Malinga
91428,1,byes,DS Kulkarni
91432,2,wides,DJG Sammy
91472,1,wides,KV Sharma
91516,1,wides,JH Kallis
91552,1,legbyes,B Kumar
91555,5,wides,B Kumar
91561,5,wides,WD Parnell
91563,1,wides,WD Parnell
91692,3,legbyes,B Kumar
91721,1,wides,MM Sharma
91760,1,wides,RE van der Merwe
91767,1,legbyes,A Nehra
91801,1,wides,IK Pathan
91816,1,legbyes,IK Pathan
91835,5,wides,S Kaul
91851,1,wides,J Botha
91858,1,wides,JA Morkel
91865,4,legbyes,DJ Bravo
91900,2,wides,JA Morkel
91962,1,wides,R Ashwin
91971,1,legbyes,SL Malinga
91976,5,wides,Harbhajan Singh
91995,1,legbyes,PP Ojha
92006,4,byes,Harbhajan Singh
92016,1,wides,SL Malinga
92029,1,legbyes,MG Johnson
92065,1,legbyes,SR Watson
92075,1,wides,SR Watson
92078,1,legbyes,SR Watson
92088,1,wides,PV Tambe
92136,1,legbyes,SR Watson
92138,1,wides,JP Faulkner
92147,1,wides,KK Cooper
92169,1,wides,MG Johnson
92171,1,wides,Harbhajan Singh
92176,1,legbyes,DS Kulkarni
92220,1,legbyes,P Awana
92226,1,legbyes,PP Chawla
92232,1,noballs,MG Neser
92259,1,legbyes,P Kumar
92261,1,wides,P Kumar
92262,1,wides,P Kumar
92273,1,wides,P Awana
92307,1,legbyes,P Kumar
92331,1,legbyes,PP Chawla
92334,1,wides,PP Chawla
92357,4,byes,M Kartik
92364,1,wides,M Kartik
92377,1,legbyes,R Vinay Kumar
92384,1,wides,RP Singh
92392,1,legbyes,R Rampaul
92401,1,noballs,R Vinay Kumar
92403,1,wides,CH Gayle
92440,1,wides,MC Henriques
92478,2,legbyes,PV Tambe
92481,2,wides,PV Tambe
92489,2,legbyes,SK Trivedi
92497,1,legbyes,SK Trivedi
92498,1,legbyes,SK Trivedi
92510,1,legbyes,JP Faulkner
92523,1,wides,JP Faulkner
92529,1,byes,KK Cooper
92540,1,legbyes,JP Faulkner
92552,1,wides,JP Faulkner
92561,1,wides,PV Tambe
92577,1,legbyes,PV Tambe
92608,2,wides,I Sharma
92620,1,legbyes,KV Sharma
92642,1,legbyes,DW Steyn
92667,1,legbyes,DW Steyn
92687,1,legbyes,I Sharma
92736,1,wides,PP Chawla
92750,4,legbyes,Sandeep Sharma
92752,1,noballs,Sandeep Sharma
92774,1,legbyes,SL Malinga
92803,1,wides,NM Coulter-Nile
92819,1,wides,SL Malinga
92858,1,legbyes,R Dhawan
92859,1,legbyes,R Dhawan
92868,1,wides,R Dhawan
92874,1,wides,R Dhawan
92925,2,legbyes,P Kumar
92927,1,wides,P Kumar
92986,1,wides,S Nadeem
93010,1,noballs,UT Yadav
93020,5,wides,WD Parnell
93022,1,wides,WD Parnell
93048,1,wides,UT Yadav
93052,1,legbyes,UT Yadav
93060,1,legbyes,IK Pathan
93095,1,wides,B Kumar
93107,1,wides,AB Dinda
93112,1,legbyes,AG Murtaza
93116,1,wides,WD Parnell
93156,1,noballs,WD Parnell
93158,4,legbyes,WD Parnell
93170,1,wides,AG Murtaza
93209,1,wides,JD Unadkat
93238,1,wides,R Rampaul
93276,1,wides,CH Morris
93278,1,legbyes,CH Morris
93280,1,legbyes,CH Morris
93284,1,legbyes,R Ashwin
93287,1,wides,MM Sharma
93298,5,wides,DW Steyn
93334,1,legbyes,NLTC Perera
93342,4,legbyes,DW Steyn
93356,1,legbyes,NLTC Perera
93367,1,legbyes,Anand Rajan
93387,1,wides,YK Pathan
93402,1,wides,Anand Rajan
93403,1,wides,Anand Rajan
93446,1,wides,Mohammed Shami
93448,5,wides,Mohammed Shami
93462,1,wides,SP Narine
93512,1,legbyes,PJ Sangwan
93545,1,wides,JA Morkel
93547,1,legbyes,JA Morkel
93636,1,legbyes,SL Malinga
93707,1,noballs,CH Morris
93752,1,legbyes,JA Morkel
93761,1,legbyes,CH Morris
93825,2,wides,DW Steyn
93829,2,wides,DW Steyn
93905,2,legbyes,SK Trivedi
93924,1,wides,KK Cooper
93938,1,wides,JP Faulkner
93945,1,wides,KK Cooper
93950,1,wides,SR Watson
94029,1,wides,MG Johnson
94077,4,legbyes,R Dhawan
94082,1,wides,SL Malinga
94083,2,noballs,SL Malinga
94085,5,wides,SL Malinga
94098,1,wides,JP Faulkner
94159,1,wides,Harbhajan Singh
94195,1,legbyes,JP Faulkner
94201,1,wides,KK Cooper
94208,1,legbyes,SR Watson
94212,1,wides,VS Malik
94232,1,legbyes,SK Trivedi
94233,1,legbyes,SK Trivedi
94252,2,legbyes,KK Cooper
94254,1,wides,JP Faulkner
94262,1,wides,MG Johnson
94263,1,legbyes,MG Johnson
94264,1,wides,SL Malinga
94279,1,legbyes,SL Malinga
94313,1,wides,DJ Bravo
94342,2,legbyes,JA Morkel
94387,1,wides,CH Morris
94404,1,wides,R Ashwin
94433,1,wides,MG Johnson
94447,1,wides,SL Malinga
94452,1,wides,KA Pollard
94458,1,wides,KA Pollard
94473,1,wides,KA Pollard
94509,1,wides,Z Khan
94551,4,byes,SP Narine
94569,1,wides,PP Chawla
94609,1,wides,Z Khan
94612,1,wides,Z Khan
94683,4,legbyes,SL Malinga
94695,1,wides,SL Malinga
94751,1,wides,MA Starc
94783,1,wides,AB Dinda
94806,1,noballs,MA Starc
94866,2,wides,VR Aaron
94867,1,wides,VR Aaron
94887,4,wides,YS Chahal
94932,1,noballs,S Nadeem
94960,1,wides,S Nadeem
94972,1,wides,Mohammed Shami
94975,1,wides,Mohammed Shami
95000,1,wides,R Ashwin
95034,1,noballs,MG Johnson
95036,1,wides,L Balaji
95058,5,wides,AR Patel
95067,1,wides,P Awana
95072,1,legbyes,MG Johnson
95078,1,wides,L Balaji
95079,1,legbyes,L Balaji
95087,1,wides,P Awana
95096,1,wides,AR Patel
95101,1,wides,AR Patel
95137,1,legbyes,RA Jadeja
95142,1,wides,P Negi
95154,1,wides,R Ashwin
95220,1,wides,R Ashwin
95221,1,wides,R Ashwin
95229,1,wides,KW Richardson
95244,1,legbyes,DS Kulkarni
95250,1,wides,KW Richardson
95251,5,wides,JP Faulkner
95306,1,byes,KW Richardson
95329,2,legbyes,B Kumar
95390,1,wides,PV Tambe
95407,1,wides,DS Kulkarni
95411,1,legbyes,KW Richardson
95419,1,legbyes,JP Faulkner
95421,2,legbyes,JP Faulkner
95436,1,wides,DJG Sammy
95441,1,legbyes,A Mishra
95456,1,wides,I Sharma
95485,1,noballs,JA Morkel
95486,1,legbyes,JA Morkel
95491,1,wides,VR Aaron
95505,1,wides,Yuvraj Singh
95543,1,legbyes,VR Aaron
95549,1,legbyes,MA Starc
95583,5,wides,JA Morkel
95589,1,byes,VR Aaron
95633,1,wides,Z Khan
95675,1,legbyes,Harbhajan Singh
95701,1,noballs,NM Coulter-Nile
95703,1,legbyes,R Vinay Kumar
95709,2,wides,M Morkel
95776,1,wides,NM Coulter-Nile
95777,1,wides,Mohammed Shami
95779,5,wides,Mohammed Shami
95782,1,legbyes,Mohammed Shami
95784,1,wides,Mohammed Shami
95793,1,wides,Mohammed Shami
95796,1,wides,Mohammed Shami
95818,1,wides,JDS Neesham
95824,1,wides,JDS Neesham
95892,1,wides,M Morkel
95899,1,legbyes,SP Narine
95900,3,legbyes,SP Narine
95914,2,wides,Shakib Al Hasan
95917,1,legbyes,JH Kallis
95982,1,wides,P Awana
95992,1,legbyes,STR Binny
96007,1,wides,JP Faulkner
96031,1,wides,KW Richardson
96046,1,legbyes,JP Faulkner
96060,1,noballs,MG Johnson
96099,1,wides,M Kartik
96137,1,byes,MG Johnson
96139,1,byes,MG Johnson
96140,1,legbyes,MG Johnson
96142,1,legbyes,PV Tambe
96160,1,legbyes,R Bhatia
96175,1,wides,R Bhatia
96179,1,wides,DS Kulkarni
96181,1,legbyes,PV Tambe
96215,1,legbyes,JD Unadkat
96222,1,wides,JP Duminy
96243,1,legbyes,JD Unadkat
96261,1,wides,Mohammed Shami
96316,1,legbyes,JDS Neesham
96317,1,wides,JDS Neesham
96352,1,wides,R Ashwin
96397,1,wides,DR Smith
96414,1,wides,Sandeep Sharma
96435,1,wides,L Balaji
96455,2,legbyes,AR Patel
96461,1,wides,R Dhawan
96465,1,noballs,MG Johnson
96467,1,noballs,MG Johnson
96477,1,wides,DW Steyn
96478,1,legbyes,DW Steyn
96516,1,legbyes,KV Sharma
96527,1,wides,KV Sharma
96528,1,legbyes,KV Sharma
96540,1,legbyes,KV Sharma
96566,1,legbyes,KV Sharma
96571,1,noballs,DJG Sammy
96588,1,wides,A Mishra
96616,1,legbyes,L Balaji
96678,1,wides,JP Faulkner
96737,1,wides,BW Hilfenhaus
96812,5,wides,PV Tambe
96830,1,wides,DS Kulkarni
96833,1,wides,DS Kulkarni
96834,1,wides,DS Kulkarni
96835,1,wides,DS Kulkarni
96845,2,legbyes,JP Faulkner
96854,1,wides,TG Southee
96867,1,wides,R Ashwin
96924,1,wides,JA Morkel
96964,1,wides,VR Aaron
96969,1,legbyes,AB Dinda
96973,1,wides,MA Starc
96974,1,legbyes,MA Starc
96975,1,byes,MA Starc
96985,1,wides,UT Yadav
96999,1,legbyes,M Morkel
97020,4,legbyes,R Vinay Kumar
97030,1,wides,R Vinay Kumar
97043,1,wides,AB Dinda
97093,1,noballs,UT Yadav
97149,1,wides,B Kumar
97176,1,wides,KV Sharma
97193,1,legbyes,DW Steyn
97229,1,wides,S Nadeem
97231,1,legbyes,Mohammed Shami
97234,1,wides,Mohammed Shami
97236,1,legbyes,Mohammed Shami
97306,1,legbyes,WD Parnell
97332,1,noballs,A Mishra
97342,1,legbyes,B Kumar
97349,1,legbyes,KV Sharma
97445,2,legbyes,Z Khan
97446,1,legbyes,Z Khan
97450,1,noballs,SL Malinga
97466,1,byes,BW Hilfenhaus
97492,1,wides,SL Malinga
97493,1,legbyes,SL Malinga
97603,1,wides,Harbhajan Singh
97654,1,wides,SR Watson
97658,1,legbyes,SR Watson
97667,1,byes,SR Watson
97705,1,legbyes,MA Starc
97710,1,wides,R Rampaul
97758,1,wides,MA Starc
97765,1,legbyes,TG Southee
97806,1,legbyes,R Dhawan
97810,1,wides,R Dhawan
97820,1,legbyes,L Balaji
97827,1,legbyes,AR Patel
97837,1,legbyes,AR Patel
97842,1,legbyes,R Dhawan
97859,1,wides,L Balaji
97867,1,wides,MG Johnson
97875,1,byes,UT Yadav
97877,1,wides,Sandeep Sharma
97882,1,noballs,M Morkel
97902,1,legbyes,JH Kallis
97903,1,legbyes,JH Kallis
97906,1,wides,JH Kallis
97996,1,wides,R Dhawan
98039,1,legbyes,Mohammed Shami
98047,2,wides,S Nadeem
98065,1,wides,WD Parnell
98095,4,legbyes,JD Unadkat
98099,1,noballs,WD Parnell
98114,1,legbyes,JD Unadkat
98132,1,wides,WD Parnell
98181,1,legbyes,CJ Anderson
98262,7,penalty_wides,SL Malinga
98269,1,legbyes,Harbhajan Singh
98280,1,legbyes,B Kumar
98283,1,legbyes,DW Steyn
98292,4,byes,DR Smith
98311,1,wides,R Ashwin
98319,1,wides,R Ashwin
98328,1,legbyes,BW Hilfenhaus
98339,1,wides,BW Hilfenhaus
98349,1,byes,MM Sharma
98356,2,legbyes,BW Hilfenhaus
98370,4,legbyes,IC Pandey
98385,1,legbyes,R Ashwin
98448,1,legbyes,B Kumar
98507,1,legbyes,KV Sharma
98588,1,noballs,VR Aaron
98602,1,wides,JA Morkel
98605,1,wides,JA Morkel
98666,1,legbyes,GJ Maxwell
98691,4,legbyes,AR Patel
98703,4,legbyes,R Dhawan
98710,1,noballs,MG Johnson
98723,1,wides,VR Aaron
98724,4,legbyes,VR Aaron
98731,1,wides,MA Starc
98732,3,wides,MA Starc
98762,1,wides,M Morkel
98775,1,wides,M Morkel
98847,2,wides,JP Faulkner
98853,1,legbyes,JP Faulkner
98867,3,wides,M Morkel
98900,1,wides,PV Tambe
98912,1,legbyes,PV Tambe
98917,1,wides,R Bhatia
98928,1,byes,Iqbal Abdulla
98936,1,noballs,SR Watson
98950,1,wides,JP Faulkner
98957,1,wides,KW Richardson
98989,1,noballs,SR Watson
99013,1,wides,B Kumar
99039,1,legbyes,Harbhajan Singh
99046,5,wides,PP Ojha
99053,1,noballs,KA Pollard
99075,1,wides,CJ Anderson
99077,1,wides,CJ Anderson
99083,1,legbyes,Z Khan
99084,1,legbyes,Z Khan
99089,1,legbyes,SL Malinga
99096,1,legbyes,Z Khan
99127,5,wides,PP Ojha
99181,1,wides,IK Pathan
99192,1,wides,A Mishra
99202,1,wides,B Kumar
99210,1,legbyes,IK Pathan
99211,1,byes,IK Pathan
99212,1,byes,IK Pathan
99227,1,wides,B Kumar
99246,1,wides,DW Steyn
99298,1,legbyes,AD Russell
99308,1,noballs,SP Narine
99309,1,legbyes,SP Narine
99312,1,legbyes,AD Russell
99320,1,noballs,BW Hilfenhaus
99325,1,legbyes,IC Pandey
99372,1,legbyes,R Vinay Kumar
99398,1,legbyes,Shakib Al Hasan
99442,2,legbyes,IC Pandey
99468,1,wides,JJ Bumrah
99482,1,wides,CJ Anderson
99496,1,noballs,JJ Bumrah
99504,2,wides,JJ Bumrah
99534,4,legbyes,Z Khan
99547,1,legbyes,Sandeep Sharma
99556,1,wides,Sandeep Sharma
99578,1,wides,MG Johnson
99600,1,legbyes,Harbhajan Singh
99605,1,wides,KA Pollard
99607,1,legbyes,KA Pollard
99608,1,byes,KA Pollard
99636,1,legbyes,L Balaji
99655,1,wides,MG Johnson
99677,1,legbyes,AR Patel
99713,1,legbyes,WD Parnell
99718,1,wides,WD Parnell
99722,1,wides,JD Unadkat
99767,1,wides,KW Richardson
99840,1,legbyes,PV Tambe
99846,2,legbyes,JP Faulkner
99904,1,wides,WD Parnell
99963,1,noballs,VR Aaron
99965,1,wides,VR Aaron
99971,1,wides,HV Patel
100016,1,legbyes,DW Steyn
100032,1,wides,B Kumar
100077,1,wides,VR Aaron
100108,1,wides,YS Chahal
100112,1,wides,YS Chahal
100117,1,legbyes,HV Patel
100120,1,legbyes,MA Starc
100137,1,wides,VR Aaron
100139,1,legbyes,MA Starc
100145,1,wides,DW Steyn
100153,1,wides,I Sharma
100166,1,wides,IK Pathan
100210,1,wides,Shakib Al Hasan
100229,1,legbyes,Shakib Al Hasan
100233,1,legbyes,UT Yadav
100251,1,legbyes,SP Narine
100253,1,noballs,AD Russell
100347,1,wides,Shakib Al Hasan
100352,1,wides,Shakib Al Hasan
100361,1,wides,PV Tambe
100375,1,wides,TG Southee
100377,1,legbyes,TG Southee
100379,1,wides,TG Southee
100387,1,noballs,JP Faulkner
100388,1,legbyes,JP Faulkner
100389,1,noballs,SR Watson
100391,1,legbyes,SR Watson
100409,1,legbyes,R Bhatia
100428,1,legbyes,R Bhatia
100442,3,legbyes,WD Parnell
100465,1,legbyes,WD Parnell
100484,1,wides,R Ashwin
100489,1,wides,R Ashwin
100517,4,legbyes,BW Hilfenhaus
100531,1,wides,BW Hilfenhaus
100585,2,wides,R Ashwin
100598,1,legbyes,R Ashwin
100599,1,legbyes,R Ashwin
100645,4,byes,LR Shukla
100669,1,wides,LR Shukla
100674,1,legbyes,Mohammed Shami
100675,1,wides,Mohammed Shami
100685,1,wides,KA Pollard
100694,2,legbyes,MA Starc
100702,1,wides,VR Aaron
100707,1,noballs,VR Aaron
100714,4,byes,HV Patel
100759,1,legbyes,MA Starc
100761,1,legbyes,MA Starc
100778,1,wides,P Suyal
100779,1,wides,P Suyal
100783,1,wides,P Suyal
100802,1,legbyes,YS Chahal
100803,5,wides,AB Dinda
100804,1,wides,AB Dinda
100812,2,wides,VR Aaron
100814,1,legbyes,VR Aaron
100815,1,wides,VR Aaron
100844,1,legbyes,YS Chahal
100849,1,wides,Yuvraj Singh
100863,1,legbyes,MA Starc
100882,1,wides,MA Starc
100890,1,legbyes,JJ Bumrah
100894,1,legbyes,Harbhajan Singh
100904,4,legbyes,Harbhajan Singh
100966,1,wides,UT Yadav
101004,4,legbyes,JH Kallis
101020,1,legbyes,WD Parnell
101023,4,legbyes,WD Parnell
101036,1,wides,LR Shukla
101038,1,legbyes,LR Shukla
101048,1,legbyes,UT Yadav
101049,1,wides,UT Yadav
101054,1,legbyes,R Vinay Kumar
101126,4,legbyes,S Kaul
101138,1,legbyes,S Nadeem
101206,1,wides,Sandeep Sharma
101221,1,wides,DR Smith
101223,1,legbyes,IC Pandey
101224,1,legbyes,IC Pandey
101247,1,wides,BW Hilfenhaus
101248,1,wides,BW Hilfenhaus
101266,1,legbyes,BW Hilfenhaus
101271,1,legbyes,MM Sharma
101288,1,legbyes,IC Pandey
101310,1,wides,R Ashwin
101311,1,wides,R Ashwin
101369,1,wides,R Dhawan
101373,1,wides,GJ Maxwell
101394,1,legbyes,R Dhawan
101429,1,legbyes,SR Watson
101442,1,legbyes,JP Faulkner
101464,1,legbyes,DW Steyn
101485,1,wides,DW Steyn
101486,1,wides,DW Steyn
101496,1,wides,B Kumar
101521,1,wides,B Kumar
101546,1,wides,PV Tambe
101573,1,legbyes,PV Tambe
101577,1,legbyes,JP Faulkner
101587,1,legbyes,KW Richardson
101609,1,wides,JP Faulkner
101610,4,byes,JP Faulkner
101612,1,byes,JP Faulkner
101627,1,wides,A Mishra
101632,4,byes,KV Sharma
101664,1,legbyes,MA Starc
101667,1,wides,MA Starc
101671,1,wides,MA Starc
101674,2,noballs,MA Starc
101688,1,wides,MA Starc
101700,1,wides,MA Starc
101722,1,wides,HV Patel
101743,1,legbyes,MA Starc
101772,1,wides,VR Aaron
101774,2,wides,HV Patel
101776,1,wides,HV Patel
101778,1,wides,HV Patel
101793,1,wides,Yuvraj Singh
101841,1,legbyes,L Balaji
101843,1,noballs,L Balaji
101869,1,wides,L Balaji
101913,2,wides,GJ Maxwell
101916,1,wides,GJ Maxwell
101918,4,byes,Mohammed Shami
101920,1,noballs,Mohammed Shami
101924,1,wides,S Kaul
101925,1,wides,S Kaul
101931,2,wides,Imran Tahir
101934,2,legbyes,S Kaul
101945,1,legbyes,DW Steyn
101949,2,legbyes,DW Steyn
102002,1,legbyes,B Kumar
102023,1,wides,KV Sharma
102130,2,wides,R Ashwin
102145,1,wides,S Badree
102165,1,wides,IC Pandey
102190,1,wides,KA Pollard
102196,1,wides,KA Pollard
102231,1,byes,CJ Anderson
102245,1,legbyes,P Kumar
102246,1,wides,SL Malinga
102251,2,legbyes,SL Malinga
102263,1,wides,IC Pandey
102287,1,legbyes,JJ Bumrah
102289,1,legbyes,JJ Bumrah
102307,1,wides,KA Pollard
102311,1,wides,JJ Bumrah
102393,1,wides,JH Kallis
102409,1,legbyes,UT Yadav
102418,1,wides,UT Yadav
102430,1,wides,P Awana
102463,1,wides,GJ Maxwell
102505,1,byes,UT Yadav
102520,2,legbyes,MG Johnson
102541,1,wides,Sandeep Sharma
102604,1,wides,MA Starc
102607,1,wides,MA Starc
102615,1,noballs,AB Dinda
102618,2,wides,VR Aaron
102698,1,legbyes,R Bhatia
102709,1,legbyes,PV Tambe
102712,1,wides,PV Tambe
102721,1,wides,SR Watson
102722,1,wides,SR Watson
102725,1,wides,SR Watson
102747,1,wides,JP Faulkner
102769,1,wides,AB Dinda
102776,1,legbyes,VR Aaron
102834,1,wides,Harbhajan Singh
102858,1,legbyes,SL Malinga
102864,1,wides,KA Pollard
102879,2,wides,CJ Anderson
102884,1,wides,CJ Anderson
102966,1,wides,MC Henriques
102968,1,wides,MC Henriques
102972,1,wides,MC Henriques
103030,1,wides,R Ashwin
103032,2,wides,R Ashwin
103081,1,legbyes,R Ashwin
103086,1,legbyes,RA Jadeja
103101,1,byes,MM Sharma
103121,5,wides,S Badree
103137,1,legbyes,R Ashwin
103153,1,wides,R Bhatia
103182,1,legbyes,PV Tambe
103210,1,legbyes,KK Cooper
103214,1,wides,JP Faulkner
103216,1,wides,JP Faulkner
103235,1,wides,JP Faulkner
103253,1,wides,PV Tambe
103270,1,legbyes,Ankit Sharma
103334,1,legbyes,AN Ahmed
103337,1,noballs,AN Ahmed
103348,1,noballs,AN Ahmed
103396,1,legbyes,R Shukla
103403,1,legbyes,Imran Tahir
103408,1,legbyes,JP Duminy
103410,1,legbyes,JP Duminy
103443,1,noballs,R Shukla
103455,1,wides,Mohammed Shami
103462,1,wides,S Kaul
103470,1,wides,R Shukla
103474,1,noballs,R Shukla
103491,1,legbyes,M Muralitharan
103496,1,wides,MA Starc
103502,4,byes,AN Ahmed
103503,1,wides,AN Ahmed
103551,5,wides,R Dhawan
103609,1,wides,MG Johnson
103618,1,legbyes,Sandeep Sharma
103621,1,wides,MG Johnson
103625,1,wides,MG Johnson
103628,1,noballs,Sandeep Sharma
103629,1,noballs,Sandeep Sharma
103662,1,legbyes,DW Steyn
103670,1,noballs,A Mishra
103694,1,legbyes,KV Sharma
103715,1,wides,Sandeep Sharma
103718,1,noballs,Sandeep Sharma
103724,2,wides,R Dhawan
103740,1,legbyes,DW Steyn
103816,1,wides,M Morkel
103844,1,legbyes,M Morkel
103847,2,wides,M Morkel
103858,1,wides,M Morkel
103859,1,noballs,M Morkel
103860,1,wides,M Morkel
103892,1,wides,Harbhajan Singh
103945,1,wides,SL Malinga
103972,1,wides,SL Malinga
103974,1,legbyes,JJ Bumrah
103999,1,wides,SL Malinga
104015,1,wides,R Bhatia
104021,1,wides,PV Tambe
104028,1,wides,PV Tambe
104062,1,legbyes,DS Kulkarni
104064,1,wides,DS Kulkarni
104089,4,legbyes,R Shukla
104120,3,legbyes,Imran Tahir
104137,1,legbyes,S Nadeem
104142,1,wides,S Nadeem
104144,1,wides,JP Duminy
104161,1,wides,JP Duminy
104178,1,legbyes,R Shukla
104182,1,wides,S Nadeem
104201,1,noballs,R Shukla
104204,1,legbyes,R Shukla
104232,1,legbyes,DS Kulkarni
104238,1,legbyes,KK Cooper
104242,1,wides,KK Cooper
104250,1,wides,DS Kulkarni
104276,1,wides,VR Aaron
104290,1,wides,M Muralitharan
104299,1,wides,M Muralitharan
104306,1,legbyes,YS Chahal
104353,1,legbyes,AN Ahmed
104374,1,wides,S Badree
104376,4,legbyes,S Badree
104378,2,legbyes,S Badree
104399,1,wides,RA Jadeja
104411,1,legbyes,MM Sharma
104419,1,legbyes,SK Raina
104437,1,byes,R Ashwin
104456,1,legbyes,MA Starc
104502,2,wides,DJ Hussey
104538,1,byes,Shakib Al Hasan
104542,1,legbyes,UT Yadav
104583,2,wides,M Morkel
104595,1,wides,M Morkel
104609,2,wides,M Morkel
104623,1,legbyes,A Mishra
104693,1,wides,Shakib Al Hasan
104697,1,wides,UT Yadav
104702,1,wides,UT Yadav
104749,1,wides,Harbhajan Singh
104768,1,wides,S Gopal
104779,1,wides,K Santokie
104806,1,wides,K Santokie
104845,1,wides,DS Kulkarni
104857,1,noballs,KK Cooper
104889,1,wides,JP Faulkner
104930,1,legbyes,JP Faulkner
104935,1,legbyes,DS Kulkarni
104939,1,legbyes,DS Kulkarni
104951,1,wides,JJ Bumrah
104954,1,wides,K Santokie
104978,1,wides,JJ Bumrah
104984,1,legbyes,K Santokie
105019,1,wides,Sandeep Sharma
105026,1,wides,AR Patel
105087,1,wides,Sandeep Sharma
105090,1,wides,Sandeep Sharma
105101,1,legbyes,Mohammed Shami
105110,1,wides,JD Unadkat
105112,1,wides,Mohammed Shami
105121,1,wides,Imran Tahir
105133,1,wides,Imran Tahir
105134,1,legbyes,Imran Tahir
105151,1,wides,JP Duminy
105169,1,wides,JP Duminy
105174,1,legbyes,BE Hendricks
105198,1,legbyes,WD Parnell
105199,1,wides,WD Parnell
105206,1,legbyes,Mohammed Shami
105207,1,wides,Mohammed Shami
105212,1,wides,WD Parnell
105213,1,wides,WD Parnell
105217,1,wides,Mohammed Shami
105276,1,legbyes,KV Sharma
105319,2,wides,Parvez Rasool
105320,1,wides,Parvez Rasool
105327,1,legbyes,B Kumar
105350,1,wides,MA Starc
105351,1,byes,MA Starc
105370,1,legbyes,VR Aaron
105422,1,wides,DJG Sammy
105432,1,byes,IK Pathan
105457,1,legbyes,MA Starc
105465,1,wides,Yuvraj Singh
105472,1,byes,VR Aaron
105480,1,wides,VR Aaron
105538,1,legbyes,MM Sharma
105547,1,legbyes,R Ashwin
105548,1,legbyes,R Ashwin
105583,1,wides,UT Yadav
105667,1,wides,Shakib Al Hasan
105691,1,noballs,UT Yadav
105698,1,wides,BW Hilfenhaus
105732,4,legbyes,PP Ojha
105742,1,wides,PP Ojha
105756,1,wides,PP Ojha
105794,1,legbyes,PP Ojha
105806,1,wides,P Kumar
105827,1,wides,BE Hendricks
105884,1,wides,AR Patel
105899,1,wides,R Dhawan
105928,1,wides,Sandeep Sharma
105934,5,wides,BE Hendricks
105953,1,wides,BE Hendricks
105988,1,legbyes,AN Ahmed
105996,1,wides,M Muralitharan
106008,1,noballs,AB Dinda
106057,1,wides,AB Dinda
106079,1,legbyes,M Morkel
106102,1,legbyes,R Vinay Kumar
106110,1,legbyes,SP Narine
106131,1,wides,Shakib Al Hasan
106142,4,legbyes,UT Yadav
106150,1,wides,MA Starc
106153,1,wides,AB Dinda
106167,1,byes,MA Starc
106198,1,legbyes,R Vinay Kumar
106203,1,noballs,UT Yadav
106221,1,wides,RA Jadeja
106225,2,wides,RA Jadeja
106245,1,noballs,JW Hastings
106343,4,legbyes,KV Sharma
106386,2,legbyes,DJG Sammy
106387,1,wides,DJG Sammy
106405,1,legbyes,B Kumar
106447,1,legbyes,P Negi
106459,1,wides,Imran Tahir
106473,1,legbyes,JD Unadkat
106478,1,wides,S Kaul
106479,4,legbyes,S Kaul
106485,1,legbyes,S Nadeem
106608,1,wides,M de Lange
106612,1,legbyes,M de Lange
106617,1,wides,PP Ojha
106654,1,wides,WD Parnell
106657,1,legbyes,JJ Bumrah
106685,1,noballs,M de Lange
106696,1,legbyes,JJ Bumrah
106756,2,legbyes,PV Tambe
106763,1,wides,R Tewatia
106779,1,wides,VS Malik
106787,1,wides,SR Watson
106802,1,wides,R Dhawan
106814,1,legbyes,R Dhawan
106840,1,wides,Karanveer Singh
106855,1,legbyes,AR Patel
106859,1,legbyes,AR Patel
106869,1,legbyes,L Balaji
106871,1,wides,L Balaji
106882,1,legbyes,KK Cooper
106892,1,noballs,JP Faulkner
106896,1,byes,KK Cooper
106898,4,legbyes,KK Cooper
106900,1,byes,KK Cooper
106901,1,byes,KK Cooper
106967,1,wides,MA Starc
107064,1,wides,SK Raina
107117,1,wides,RA Jadeja
107122,1,wides,RA Jadeja
107125,1,legbyes,R Ashwin
107142,1,wides,A Nehra
107146,1,legbyes,A Nehra
107177,4,byes,Yuvraj Singh
107189,1,wides,UT Yadav
107204,4,legbyes,M Morkel
107213,1,legbyes,UT Yadav
107231,1,legbyes,SP Narine
107239,1,legbyes,Shakib Al Hasan
107246,1,legbyes,SP Narine
107256,1,wides,M Morkel
107266,4,legbyes,R Vinay Kumar
107273,5,wides,M Morkel
107284,1,noballs,JO Holder
107285,1,noballs,JO Holder
107295,1,wides,DW Steyn
107327,1,legbyes,KV Sharma
107347,1,wides,B Kumar
107366,1,legbyes,UT Yadav
107373,1,wides,R Vinay Kumar
107396,1,legbyes,Mohammed Shami
